typeSpecimen	typeSpecimenLabel	gbifid
https://tre-test.wikibase.cloud/entity/Q52644	3315493	2997641782
https://tre-test.wikibase.cloud/entity/Q52645	https://specieslink.net/guid/259/132910	1095317396
https://tre-test.wikibase.cloud/entity/Q52646	76bca62f-1cb9-48e2-bed1-c3df5c040705	2853806883
https://tre-test.wikibase.cloud/entity/Q52647	40e1c1fb-cea0-44df-a76c-ec7ac2f24556	2853737586
https://tre-test.wikibase.cloud/entity/Q52648	b4d6dda7-6ff8-4b69-b2fd-09f86ef4a9ac	2438629171
https://tre-test.wikibase.cloud/entity/Q52649	7cefb37c-bd2b-48b0-888a-41e7e93d60d0	1929533022
https://tre-test.wikibase.cloud/entity/Q52650	UPS:BOT:V-215787	351683725
https://tre-test.wikibase.cloud/entity/Q52651	9eaf9511-b559-40e9-9d77-7ffbe19f7764	2853882287
https://tre-test.wikibase.cloud/entity/Q52652	4195b1fd-40d8-4d22-85a7-06e12543452a	2853731725
https://tre-test.wikibase.cloud/entity/Q52653	8ce76300-3c86-496d-9d27-7b43bb3041eb	2854210448
https://tre-test.wikibase.cloud/entity/Q52654	9ed95aa8-edb5-4a37-99f2-2d7236b5c49c	2438576997
https://tre-test.wikibase.cloud/entity/Q52655	1c4c1127-2fa5-472e-a660-28c9ce815d7f	2853661800
https://tre-test.wikibase.cloud/entity/Q52656	f5592b7b-2585-473f-b1b5-3a2137b9d869	2829180531
https://tre-test.wikibase.cloud/entity/Q52657	1ffc54eb-732e-4a7e-98dc-7279420f7ac7	2853681345
https://tre-test.wikibase.cloud/entity/Q52658	http://specimens.kew.org/herbarium/K000608019	1421196380
https://tre-test.wikibase.cloud/entity/Q52659	af0e50b6-5573-48ea-80b7-7244b22b2848	2853914805
https://tre-test.wikibase.cloud/entity/Q52660	5663229a-0cc2-4553-be4f-c93358210312	2829423345
https://tre-test.wikibase.cloud/entity/Q52661	461fe2d5-d2b4-4c92-acf1-414b56bba22e	2435635070
https://tre-test.wikibase.cloud/entity/Q52662	9fe98c86-b79d-4ef6-8d97-88bf180c2795	2829337322
https://tre-test.wikibase.cloud/entity/Q52663	13aba6aa-b6cb-4ee6-91ef-9a39a5942347	2846739303
https://tre-test.wikibase.cloud/entity/Q52664	1d87c124-fe9f-4c11-8f4b-f74619a9cec3	2853662005
https://tre-test.wikibase.cloud/entity/Q52665	http://specimens.kew.org/herbarium/K001636355	4519457879
https://tre-test.wikibase.cloud/entity/Q52666	928c57a0-12a7-446d-af20-b5adebb21765	2430888984
https://tre-test.wikibase.cloud/entity/Q52667	51cb7194-12da-496c-bfef-4babeb35a995	1928924318
https://tre-test.wikibase.cloud/entity/Q52668	5c4cc73d-f88d-4888-a60d-3d761aa49869	2829916097
https://tre-test.wikibase.cloud/entity/Q52669	ad8559be-58e8-43d7-ba8f-c9a67a472ca3	2853914599
https://tre-test.wikibase.cloud/entity/Q52670	799606b0-437c-432c-86ff-3b6ed7cd8ef3	2853793445
https://tre-test.wikibase.cloud/entity/Q52671	8e55adaf-0772-4329-998b-39fa4a523fd3	2828820209
https://tre-test.wikibase.cloud/entity/Q52672	492f9f0b-7048-4157-9210-df844e8850c2	2828762267
https://tre-test.wikibase.cloud/entity/Q52673	b05de621-6e7f-454d-abc6-af19096f64b6	2854312053
https://tre-test.wikibase.cloud/entity/Q52674	http://specimens.kew.org/herbarium/K000939633	2284052591
https://tre-test.wikibase.cloud/entity/Q52675	http://www.botanicalcollections.be/specimen/BR0000005198757	2243143766
https://tre-test.wikibase.cloud/entity/Q52676	http://specimens.kew.org/herbarium/K000091435	912140322
https://tre-test.wikibase.cloud/entity/Q52677	1251003	2998500653
https://tre-test.wikibase.cloud/entity/Q52678	2519070	2997253888
https://tre-test.wikibase.cloud/entity/Q52689	43b0de58-b415-4604-893d-d56f49aead7d	2853724971
https://tre-test.wikibase.cloud/entity/Q52690	be2f3ddd-5e20-435b-b449-b4543644c54d	2829069028
https://tre-test.wikibase.cloud/entity/Q52691	7d3f5c45-41b6-4203-ae22-1fdb31f40997	2829021713
https://tre-test.wikibase.cloud/entity/Q52692	dec0ec93-f447-48cc-b060-b714aa54e16a	1930916776
https://tre-test.wikibase.cloud/entity/Q52693	7fd8debb-65bd-4f26-99ad-7fb2eb71dbef	2828914139
https://tre-test.wikibase.cloud/entity/Q52694	eebdb58c-ac1b-407d-9dd7-447b097af164	2854391549
https://tre-test.wikibase.cloud/entity/Q52695	af4c46df-e1cb-4c99-958f-67a3f1b8ee4b	2828116460
https://tre-test.wikibase.cloud/entity/Q52696	88f501a0-8f13-471a-93cb-c64aa8ef068c	2438153055
https://tre-test.wikibase.cloud/entity/Q52697	ae138048-ec96-4e9b-ae78-a16b6090f308	2853867882
https://tre-test.wikibase.cloud/entity/Q52698	78abf661-a260-452f-8ed8-fb713bb5d132	2438362400
https://tre-test.wikibase.cloud/entity/Q52679	https://specieslink.net/guid/264/13260	1090414958
https://tre-test.wikibase.cloud/entity/Q52680	129d3f19-70dc-4f13-b9e4-1b045c7c6f4b	1928030439
https://tre-test.wikibase.cloud/entity/Q52681	2295497	2997334317
https://tre-test.wikibase.cloud/entity/Q52682	gbif:1144582665	1144582665
https://tre-test.wikibase.cloud/entity/Q52683	gbif:1144582671	1144582671
https://tre-test.wikibase.cloud/entity/Q52684	d38ecbf3-2363-4223-bf96-c294459d5f16	2431067326
https://tre-test.wikibase.cloud/entity/Q52685	a8741e6b-c1c4-490a-829f-fd939f6ab9d7	2854301931
https://tre-test.wikibase.cloud/entity/Q52686	5b119082-e3de-409d-a63e-994df512ff53	2828185682
https://tre-test.wikibase.cloud/entity/Q52687	6d21e6eb-03b9-4535-8987-469cabd9463d	2828436145
https://tre-test.wikibase.cloud/entity/Q52688	a8e60ce4-7705-4dcd-b910-a120bd8adbba	2438453486
https://tre-test.wikibase.cloud/entity/Q52699	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00448850	439245788
https://tre-test.wikibase.cloud/entity/Q52700	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00533756	438580197
https://tre-test.wikibase.cloud/entity/Q52701	ba30d4b1-c213-4962-8923-d3f95b0c942f	2853912429
https://tre-test.wikibase.cloud/entity/Q52702	http://specimens.kew.org/herbarium/K000780080	912593415
https://tre-test.wikibase.cloud/entity/Q52703	http://specimens.kew.org/herbarium/K000780081	912593400
https://tre-test.wikibase.cloud/entity/Q52704	8563652b-89e6-4ad3-adc8-e87a3bc5d8bc	2829284407
https://tre-test.wikibase.cloud/entity/Q52705	28d82de5-73f5-4deb-8d91-540d53a706f0	2854079770
https://tre-test.wikibase.cloud/entity/Q52706	843448c0-218b-4257-9033-726d8fd37dcb	1929635371
